sample_name,BioSample,rnai,Assay.Type,LibraryLayout,LibrarySource,LibrarySelection,Strain,Instrument,Experiment,Run,Sample.Name
CG18619_SRR3487383,SAMN04959447,CG18619,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749382,SRR3487383,GSM2145646
da_SRR3487384,SAMN04959679,da,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749383,SRR3487384,GSM2145647
Blos1_SRR3487386,SAMN04959681,Blos1,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749385,SRR3487386,GSM2145649
gem_SRR3487387,SAMN04959682,gem,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749386,SRR3487387,GSM2145650
nab_SRR3487389,SAMN04959684,nab,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749388,SRR3487389,GSM2145652
CG10979_SRR3487392,SAMN04959687,CG10979,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749391,SRR3487392,GSM2145655
MBD-R2_SRR3487393,SAMN04959688,MBD-R2,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749392,SRR3487393,GSM2145656
YL-1_SRR3487395,SAMN04959690,YL-1,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749394,SRR3487395,GSM2145658
CG9890_SRR3487397,SAMN04959692,CG9890,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749396,SRR3487397,GSM2145660
CG13204_SRR3487398,SAMN04959693,CG13204,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749397,SRR3487398,GSM2145661
MED8_SRR3487400,SAMN04959695,MED8,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749399,SRR3487400,GSM2145663
msl-3_SRR3487402,SAMN04959697,msl-3,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749401,SRR3487402,GSM2145665
sd_SRR3487404,SAMN04959699,sd,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749403,SRR3487404,GSM2145667
br_SRR3487406,SAMN04959701,br,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749405,SRR3487406,GSM2145669
mRpL55_SRR3487410,SAMN04959602,mRpL55,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749409,SRR3487410,GSM2145673
Ets97D_SRR3487412,SAMN04959604,Ets97D,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749411,SRR3487412,GSM2145675
HP1b_SRR3487413,SAMN04959605,HP1b,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749412,SRR3487413,GSM2145676
e[y]2_SRR3487415,SAMN04959607,e[y]2,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749414,SRR3487415,GSM2145678
HGTX_SRR3487417,SAMN04959609,HGTX,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749416,SRR3487417,GSM2145680
CG7963_SRR3487419,SAMN04959611,CG7963,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749418,SRR3487419,GSM2145682
lds_SRR3487421,SAMN04959613,lds,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749420,SRR3487421,GSM2145684
dys_SRR3487422,SAMN04959614,dys,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749421,SRR3487422,GSM2145685
Ets96B_SRR3487423,SAMN04959615,Ets96B,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749422,SRR3487423,GSM2145686
MED26_SRR3487424,SAMN04959616,MED26,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749423,SRR3487424,GSM2145687
mof_SRR3487426,SAMN04959618,mof,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749425,SRR3487426,GSM2145689
CG34422_SRR3487427,SAMN04959619,CG34422,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749426,SRR3487427,GSM2145690
CG8145_SRR3487430,SAMN04959622,CG8145,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749429,SRR3487430,GSM2145693
ranshi_SRR3487431,SAMN04959623,ranshi,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749430,SRR3487431,GSM2145694
E2f1_SRR3487434,SAMN04959626,E2f1,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749433,SRR3487434,GSM2145697
pho_SRR3487435,SAMN04959627,pho,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749434,SRR3487435,GSM2145698
HmgZ_SRR3487437,SAMN04959629,HmgZ,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749436,SRR3487437,GSM2145700
CG9215_SRR3487438,SAMN04959630,CG9215,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749437,SRR3487438,GSM2145701
CG10321_SRR3487439,SAMN04960426,CG10321,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749438,SRR3487439,GSM2145702
d4_SRR3487441,SAMN04960432,d4,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749440,SRR3487441,GSM2145704
CG8159_SRR3487442,SAMN04960433,CG8159,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749441,SRR3487442,GSM2145705
pad_SRR3487444,SAMN04960428,pad,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749443,SRR3487444,GSM2145707
btn_SRR3487446,SAMN04960430,btn,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749445,SRR3487446,GSM2145709
CG12236_SRR3487447,SAMN04960434,CG12236,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749446,SRR3487447,GSM2145710
pita_SRR3487449,SAMN04960436,pita,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749448,SRR3487449,GSM2145712
luna_SRR3487451,SAMN04960438,luna,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749450,SRR3487451,GSM2145714
bl_SRR3487453,SAMN04960440,bl,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749452,SRR3487453,GSM2145716
Rbf2_SRR3487455,SAMN04960442,Rbf2,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749454,SRR3487455,GSM2145718
trem_SRR3487457,SAMN04960444,trem,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749456,SRR3487457,GSM2145720
sqz_SRR3487458,SAMN04960445,sqz,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749457,SRR3487458,GSM2145721
MED18_SRR3487460,SAMN04960447,MED18,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749459,SRR3487460,GSM2145723
dik_SRR3487462,SAMN04960449,dik,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749461,SRR3487462,GSM2145725
CG31224_SRR3487464,SAMN04960451,CG31224,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749463,SRR3487464,GSM2145727
Rfx_SRR3487467,SAMN04960454,Rfx,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749466,SRR3487467,GSM2145730
cnc_SRR3487469,SAMN04960127,cnc,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749468,SRR3487469,GSM2145732
MED22_SRR3487471,SAMN04960129,MED22,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749470,SRR3487471,GSM2145734
mip130_SRR3487472,SAMN04960130,mip130,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749471,SRR3487472,GSM2145735
MED26_SRR3487476,SAMN04960132,MED26,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749475,SRR3487476,GSM2145739
RpII15_SRR3487479,SAMN04960135,RpII15,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749478,SRR3487479,GSM2145742
CG3032_SRR3487483,SAMN04960139,CG3032,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749482,SRR3487483,GSM2145746
exd_SRR3487486,SAMN04960142,exd,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749485,SRR3487486,GSM2145749
CG3847_SRR3487488,SAMN04960144,CG3847,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749487,SRR3487488,GSM2145751
Scm_SRR3487491,SAMN04960148,Scm,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749490,SRR3487491,GSM2145754
Mes-4_SRR3487494,SAMN04960151,Mes-4,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749493,SRR3487494,GSM2145757
CG3711_SRR3487496,SAMN04960153,CG3711,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749495,SRR3487496,GSM2145759
Taf8_SRR3487498,SAMN04960155,Taf8,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749497,SRR3487498,GSM2145761
CG30020_SRR3487500,SAMN04960247,CG30020,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749499,SRR3487500,GSM2145763
CG6813_SRR3487502,SAMN04960249,CG6813,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749501,SRR3487502,GSM2145765
Su[var]3-7_SRR3487504,SAMN04960251,Su[var]3-7,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749503,SRR3487504,GSM2145767
mRpL55_SRR3487505,SAMN04960252,mRpL55,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749504,SRR3487505,GSM2145768
CG4854_SRR3487506,SAMN04960253,CG4854,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749505,SRR3487506,GSM2145769
HP1b_SRR3487508,SAMN04960255,HP1b,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749507,SRR3487508,GSM2145771
Trf2_SRR3487509,SAMN04960256,Trf2,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749508,SRR3487509,GSM2145772
e[y]2_SRR3487510,SAMN04960257,e[y]2,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749509,SRR3487510,GSM2145773
HGTX_SRR3487512,SAMN04960259,HGTX,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749511,SRR3487512,GSM2145775
CG7963_SRR3487514,SAMN04960261,CG7963,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749513,SRR3487514,GSM2145777
dys_SRR3487517,SAMN04960264,dys,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749516,SRR3487517,GSM2145780
Ets96B_SRR3487518,SAMN04960265,Ets96B,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749517,SRR3487518,GSM2145781
CG8145_SRR3487525,SAMN04960272,CG8145,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749524,SRR3487525,GSM2145788
ranshi_SRR3487526,SAMN04960273,ranshi,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749525,SRR3487526,GSM2145789
MBD-like_SRR3487527,SAMN04960274,MBD-like,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749526,SRR3487527,GSM2145790
CG17802_SRR3487528,SAMN04960275,CG17802,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749527,SRR3487528,GSM2145791
E2f1_SRR3487529,SAMN04960396,E2f1,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749528,SRR3487529,GSM2145792
pho_SRR3487530,SAMN04960401,pho,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749529,SRR3487530,GSM2145793
CG8159_SRR3487537,SAMN04960404,CG8159,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749536,SRR3487537,GSM2145800
jumu_SRR3487538,SAMN04960405,jumu,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749538,SRR3487538,GSM2145801
pad_SRR3487539,SAMN04960406,pad,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749539,SRR3487539,GSM2145802
CG43343_SRR3487540,SAMN04960407,CG43343,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749540,SRR3487540,GSM2145803
btn_SRR3487541,SAMN04960408,btn,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749541,SRR3487541,GSM2145804
CG10669_SRR3487551,SAMN04960418,CG10669,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749551,SRR3487551,GSM2145814
CG18262_SRR3487554,SAMN04960421,CG18262,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749554,SRR3487554,GSM2145817
MED18_SRR3487555,SAMN04960422,MED18,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749555,SRR3487555,GSM2145818
Hmr_SRR3487556,SAMN04960423,Hmr,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749556,SRR3487556,GSM2145819
CG31224_SRR3487559,SAMN04960277,CG31224,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749559,SRR3487559,GSM2145822
Hr51_SRR3487560,SAMN04960278,Hr51,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749560,SRR3487560,GSM2145823
CG8319_SRR3487561,SAMN04960279,CG8319,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749561,SRR3487561,GSM2145824
Rfx_SRR3487562,SAMN04960280,Rfx,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749562,SRR3487562,GSM2145825
LacZ_SRR3487563,SAMN04960424,LacZ,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749563,SRR3487563,GSM2145826
cnc_SRR3487564,SAMN04960281,cnc,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749564,SRR3487564,GSM2145827
mip130_SRR3487567,SAMN04960284,mip130,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749567,SRR3487567,GSM2145830
CG2889_SRR3487568,SAMN04960285,CG2889,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749568,SRR3487568,GSM2145831
MED26_SRR3487571,SAMN04960288,MED26,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749571,SRR3487571,GSM2145834
CG7101_SRR3487572,SAMN04960289,CG7101,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749572,SRR3487572,GSM2145835
dys_SRR3487575,SAMN04960292,dys,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749575,SRR3487575,GSM2145838
CG3032_SRR3487578,SAMN04960295,CG3032,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749578,SRR3487578,GSM2145841
mamo_SRR3487580,SAMN04960297,mamo,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749580,SRR3487580,GSM2145843
CG3847_SRR3487583,SAMN04960300,CG3847,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749583,SRR3487583,GSM2145846
Rpb10_SRR3487587,SAMN04960304,Rpb10,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749587,SRR3487587,GSM2145850
CG4557_SRR3487590,SAMN04960367,CG4557,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749590,SRR3487590,GSM2145853
Pcl_SRR3487594,SAMN04960369,Pcl,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749594,SRR3487594,GSM2145857
Pdp1_SRR3487597,SAMN04960372,Pdp1,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749597,SRR3487597,GSM2145860
psq_SRR3487598,SAMN04960375,psq,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749598,SRR3487598,GSM2145861
vri_SRR3487600,SAMN04960377,vri,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749600,SRR3487600,GSM2145863
emc_SRR3487601,SAMN04960378,emc,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749601,SRR3487601,GSM2145864
CG32772_SRR3487602,SAMN04960379,CG32772,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749602,SRR3487602,GSM2145865
achi_SRR3487604,SAMN04960382,achi,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749604,SRR3487604,GSM2145867
fru_SRR3487606,SAMN04960384,fru,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749606,SRR3487606,GSM2145869
ix_SRR3487607,SAMN04960385,ix,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749607,SRR3487607,GSM2145870
CG1965_SRR3487611,SAMN04960388,CG1965,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749611,SRR3487611,GSM2145874
wda_SRR3487614,SAMN04960391,wda,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749614,SRR3487614,GSM2145877
YL-1_SRR3487615,SAMN04960392,YL-1,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749615,SRR3487615,GSM2145878
chm_SRR3487616,SAMN04960157,chm,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749616,SRR3487616,GSM2145879
Eip74EF_SRR3487617,SAMN04960158,Eip74EF,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749617,SRR3487617,GSM2145880
NC2beta_SRR3487618,SAMN04960393,NC2beta,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749618,SRR3487618,GSM2145881
usp_SRR3487619,SAMN04960394,usp,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749619,SRR3487619,GSM2145882
CG8924_SRR3487620,SAMN04960395,CG8924,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749620,SRR3487620,GSM2145883
Nf-YC_SRR3487621,SAMN04960156,Nf-YC,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749621,SRR3487621,GSM2145884
CG11247_SRR3487622,SAMN04960159,CG11247,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749622,SRR3487622,GSM2145885
Mrtf_SRR3487623,SAMN04960160,Mrtf,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749623,SRR3487623,GSM2145886
h_SRR3487624,SAMN04960161,h,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749624,SRR3487624,GSM2145887
Nipped-A_SRR3487625,SAMN04960162,Nipped-A,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749625,SRR3487625,GSM2145888
EloA_SRR3487626,SAMN04960163,EloA,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749626,SRR3487626,GSM2145889
BtbVII_SRR3487627,SAMN04960164,BtbVII,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749627,SRR3487627,GSM2145890
TfIIS_SRR3487631,SAMN04960168,TfIIS,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749631,SRR3487631,GSM2145894
brk_SRR3487632,SAMN04960169,brk,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749632,SRR3487632,GSM2145895
chinmo_SRR3487637,SAMN04960174,chinmo,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749637,SRR3487637,GSM2145900
bl_SRR3487638,SAMN04960175,bl,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749638,SRR3487638,GSM2145901
ct_SRR3487639,SAMN04960176,ct,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749639,SRR3487639,GSM2145902
phol_SRR3487640,SAMN04960177,phol,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749640,SRR3487640,GSM2145903
luna_SRR3487641,SAMN04960178,luna,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749641,SRR3487641,GSM2145904
Mef2_SRR3487642,SAMN04960179,Mef2,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749642,SRR3487642,GSM2145905
MED30_SRR3487646,SAMN04960183,MED30,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749646,SRR3487646,GSM2145909
CG9418_SRR3487651,SAMN04960338,CG9418,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749651,SRR3487651,GSM2145914
mof_SRR3487652,SAMN04960339,mof,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749652,SRR3487652,GSM2145915
NK7.1_SRR3487653,SAMN04960340,NK7.1,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749653,SRR3487653,GSM2145916
MED31_SRR3487654,SAMN04960341,MED31,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749654,SRR3487654,GSM2145917
Sry-delta_SRR3487655,SAMN04960342,Sry-delta,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749655,SRR3487655,GSM2145918
peb_SRR3487656,SAMN04960343,peb,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749656,SRR3487656,GSM2145919
Xbp1_SRR3487657,SAMN04960344,Xbp1,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749657,SRR3487657,GSM2145920
LacZ_SRR3487658,SAMN04960345,LacZ,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749658,SRR3487658,GSM2145921
Spps_SRR3487659,SAMN04960346,Spps,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749659,SRR3487659,GSM2145922
